order_id,payment_type,payment_installments,payment_value
ord_000835,debit_card,1,644.36
ord_000836,boleto,1,686.76
ord_000837,voucher,1,80.41
ord_000838,boleto,1,250.27
ord_000839,boleto,1,507.93
ord_000840,debit_card,1,497.61
ord_000841,boleto,1,508.69
ord_000842,boleto,1,278.14
ord_000843,credit_card,2,282.25
ord_000844,credit_card,2,426.96
ord_000845,credit_card,5,182.57
ord_000846,credit_card,1,268.24
ord_000847,boleto,1,394.5
ord_000848,credit_card,2,543.91
ord_000849,boleto,1,1563.8
ord_000850,boleto,1,1632.06
ord_000851,credit_card,4,673.51
ord_000852,voucher,1,1308.32
ord_000853,credit_card,12,484.89
ord_000854,credit_card,6,1403.14
ord_000855,boleto,1,535.95
ord_000856,boleto,1,548.86
ord_000857,credit_card,4,628.8
ord_000858,credit_card,1,48.61
ord_000859,credit_card,1,1594.41
ord_000860,boleto,1,428.98
ord_000861,credit_card,3,664.97
ord_000862,boleto,1,171.91
ord_000863,voucher,1,189.19
ord_000864,credit_card,3,375.35
ord_000865,boleto,1,1248.38
ord_000866,debit_card,1,798.29
ord_000867,boleto,1,677.64
ord_000868,boleto,1,248.92
ord_000869,credit_card,1,658.08
ord_000870,credit_card,1,692.79
ord_000871,boleto,1,124.69
ord_000872,boleto,1,422.14
ord_000873,credit_card,8,518.61
ord_000874,boleto,1,466.08
ord_000875,debit_card,1,327.93
ord_000876,credit_card,12,629.24
ord_000877,boleto,1,100.18
ord_000878,boleto,1,864.07
ord_000879,boleto,1,303.82
ord_000880,boleto,1,1023.54
ord_000881,debit_card,1,285.91
ord_000882,credit_card,1,705.87
ord_000883,credit_card,1,294.39
ord_000884,credit_card,6,1403.45
ord_000885,credit_card,2,357.51
ord_000886,voucher,1,1459.66
ord_000887,credit_card,1,428.83
ord_000888,credit_card,3,695.71
ord_000889,boleto,1,827.34
ord_000890,credit_card,1,1018.86
ord_000891,voucher,1,155.4
ord_000892,credit_card,2,563.15
ord_000893,boleto,1,214.97
ord_000894,boleto,1,371.51
ord_000895,credit_card,3,107.76
ord_000896,boleto,1,752.88
ord_000897,boleto,1,889.95
ord_000898,debit_card,1,182.7
ord_000899,credit_card,5,1350.59
ord_000900,boleto,1,535.14
ord_000901,boleto,1,592.61
ord_000902,boleto,1,106.32
ord_000903,credit_card,1,922.1
ord_000904,credit_card,8,493.66
ord_000905,boleto,1,521.51
ord_000906,credit_card,6,73.02
ord_000907,credit_card,10,67.82
ord_000908,credit_card,3,184.48
ord_000909,credit_card,1,703.26
ord_000910,credit_card,5,1070.2
ord_000911,credit_card,5,289.68
ord_000912,voucher,1,236.96
ord_000913,voucher,1,1558.29
ord_000914,credit_card,1,610.31
ord_000915,debit_card,1,475.08
ord_000916,debit_card,1,120.12
ord_000917,credit_card,12,517.81
ord_000918,voucher,1,207.64
ord_000919,debit_card,1,614.31
ord_000920,boleto,1,424.69
ord_000921,debit_card,1,759.92
ord_000922,credit_card,1,305.6
ord_000923,credit_card,1,460.05
ord_000924,debit_card,1,445.6
ord_000925,credit_card,12,215.33
ord_000926,boleto,1,690.35
ord_000927,credit_card,3,148.31
ord_000928,boleto,1,456.19
ord_000929,boleto,1,638.37
ord_000930,credit_card,3,1625.93
ord_000931,voucher,1,754.85
ord_000932,credit_card,1,775.01
ord_000933,voucher,1,426.22
ord_000934,boleto,1,379.25
ord_000935,credit_card,10,432.14
ord_000936,debit_card,1,224.88
ord_000937,voucher,1,635.96
ord_000938,credit_card,1,621.32
ord_000939,credit_card,3,545.67
ord_000940,boleto,1,97.56
ord_000941,boleto,1,93.95
ord_000942,credit_card,3,668.94
ord_000943,boleto,1,1498.29
ord_000944,credit_card,1,127.14
ord_000945,voucher,1,116.77
ord_000946,credit_card,4,1710.17
ord_000947,boleto,1,439.04
ord_000948,debit_card,1,968.82
ord_000949,credit_card,3,134.89
ord_000950,boleto,1,333.47
ord_000951,boleto,1,1499.66
ord_000952,debit_card,1,237.97
ord_000953,boleto,1,587.64
ord_000954,credit_card,8,235.56
ord_000955,debit_card,1,274.79
ord_000956,boleto,1,333.53
ord_000957,voucher,1,394.93
ord_000958,voucher,1,661.73
ord_000959,credit_card,5,97.18
ord_000960,credit_card,8,230.94
ord_000961,credit_card,2,1539.53
ord_000962,credit_card,6,598.44
ord_000963,boleto,1,1347.61
ord_000964,credit_card,1,1481.56
ord_000965,credit_card,10,416.32
ord_000966,credit_card,1,836.34
ord_000967,credit_card,1,741.0
ord_000968,credit_card,3,125.28
ord_000969,credit_card,1,335.76
ord_000970,boleto,1,548.68
ord_000971,boleto,1,651.37
ord_000972,boleto,1,437.11
ord_000973,debit_card,1,176.68
ord_000974,credit_card,1,281.21
ord_000975,debit_card,1,316.65
ord_000976,credit_card,8,426.59
ord_000977,boleto,1,416.7
ord_000978,credit_card,4,1322.67
ord_000979,credit_card,1,453.05
ord_000980,debit_card,1,676.35
ord_000981,credit_card,2,490.18
ord_000982,boleto,1,131.97
ord_000983,credit_card,10,272.98
ord_000984,voucher,1,689.47
ord_000985,credit_card,3,411.26
ord_000986,debit_card,1,197.14
ord_000987,credit_card,1,343.63
ord_000988,credit_card,1,669.76
ord_000989,credit_card,4,64.63
ord_000990,credit_card,1,574.42
ord_000991,voucher,1,725.15
ord_000992,boleto,1,254.44
ord_000993,credit_card,8,440.53
ord_000994,boleto,1,639.35
ord_000995,credit_card,10,1273.11
ord_000996,boleto,1,527.86
ord_000997,boleto,1,370.72
ord_000998,voucher,1,304.15
ord_000999,credit_card,3,490.39
ord_001000,credit_card,1,1345.03
ord_001001,credit_card,1,700.67
ord_001002,credit_card,10,480.04
ord_001003,credit_card,1,237.51
ord_001004,boleto,1,719.96
ord_001005,credit_card,1,356.05
ord_001006,credit_card,2,224.96
ord_001007,credit_card,12,407.45
ord_001008,credit_card,3,449.12
ord_001009,voucher,1,165.35
ord_001010,voucher,1,670.92
ord_001011,credit_card,5,360.4
ord_001012,credit_card,2,742.76
ord_001013,credit_card,4,270.78
ord_001014,boleto,1,404.85
ord_001015,credit_card,12,434.19
ord_001016,credit_card,1,557.9
ord_001017,boleto,1,555.34
ord_001018,credit_card,1,240.45
ord_001019,debit_card,1,1184.38
ord_001020,voucher,1,367.58
ord_001021,boleto,1,1324.89
ord_001022,credit_card,2,780.27
ord_001023,boleto,1,207.36
ord_001024,voucher,1,601.14
ord_001025,credit_card,2,430.47
ord_001026,boleto,1,73.02
ord_001027,credit_card,3,381.92
ord_001028,boleto,1,1114.91
ord_001029,credit_card,12,467.7
ord_001030,credit_card,6,523.7
ord_001031,boleto,1,594.53
ord_001032,credit_card,3,601.04
ord_001033,boleto,1,1733.97
ord_001034,credit_card,2,959.16
ord_001035,boleto,1,229.94
ord_001036,boleto,1,190.89
ord_001037,credit_card,1,725.72
ord_001038,credit_card,1,195.11
ord_001039,boleto,1,355.85
ord_001040,boleto,1,629.4
ord_001041,debit_card,1,51.4
ord_001042,credit_card,6,1902.82
ord_001043,boleto,1,733.37
ord_001044,credit_card,4,654.38
ord_001045,boleto,1,105.67
ord_001046,credit_card,6,777.74
ord_001047,credit_card,8,970.4
ord_001048,credit_card,2,797.06
ord_001049,debit_card,1,1506.97
ord_001050,boleto,1,588.73
ord_001051,credit_card,1,208.73
ord_001052,boleto,1,1587.04
ord_001053,credit_card,2,586.84
ord_001054,credit_card,8,1057.62
ord_001055,credit_card,1,206.92
ord_001056,credit_card,3,678.71
ord_001057,voucher,1,672.85
ord_001058,credit_card,1,561.35
ord_001059,credit_card,3,1219.11
ord_001060,credit_card,1,965.83
ord_001061,debit_card,1,320.41
ord_001062,boleto,1,1880.14
ord_001063,boleto,1,218.73
ord_001064,credit_card,2,680.38
ord_001065,boleto,1,541.82
ord_001066,credit_card,1,622.34
ord_001067,credit_card,5,373.77
ord_001068,voucher,1,482.1
ord_001069,debit_card,1,286.81
ord_001070,boleto,1,267.82
ord_001071,credit_card,3,598.66
ord_001072,debit_card,1,94.36
ord_001073,credit_card,10,158.61
ord_001074,boleto,1,711.55
ord_001075,boleto,1,453.59
ord_001076,credit_card,4,145.95
ord_001077,credit_card,1,207.29
ord_001078,credit_card,1,550.54
ord_001079,debit_card,1,217.38
ord_001080,credit_card,2,589.67
ord_001081,credit_card,1,742.09
ord_001082,credit_card,10,644.17
ord_001083,voucher,1,648.43
ord_001084,debit_card,1,256.4
ord_001085,boleto,1,418.5
ord_001086,boleto,1,425.55
ord_001087,credit_card,5,339.39
ord_001088,credit_card,3,109.76
ord_001089,voucher,1,350.87
ord_001090,credit_card,10,48.83
ord_001091,boleto,1,518.4
ord_001092,credit_card,8,175.84
ord_001093,credit_card,1,573.8
ord_001094,credit_card,10,603.87
ord_001095,boleto,1,537.98
ord_001096,credit_card,1,1000.15
ord_001097,boleto,1,588.14
ord_001098,boleto,1,69.1
ord_001099,credit_card,2,102.03
ord_001100,boleto,1,517.87
ord_001101,credit_card,1,459.43
ord_001102,boleto,1,141.66
ord_001103,boleto,1,76.92
ord_001104,credit_card,3,446.95
ord_001105,boleto,1,336.35
ord_001106,boleto,1,566.61
ord_001107,debit_card,1,573.73
ord_001108,boleto,1,455.59
ord_001109,boleto,1,77.14
ord_001110,credit_card,4,305.75
ord_001111,credit_card,12,602.34
ord_001112,boleto,1,377.78
ord_001113,credit_card,1,349.48
ord_001114,credit_card,1,1319.48
ord_001115,debit_card,1,175.64
ord_001116,credit_card,2,516.7
ord_001117,debit_card,1,559.48
ord_001118,boleto,1,571.61
ord_001119,boleto,1,761.62
ord_001120,boleto,1,372.17
ord_001121,boleto,1,185.67
ord_001122,boleto,1,1317.95
ord_001123,boleto,1,990.92
ord_001124,credit_card,3,86.37
ord_001125,boleto,1,1412.45
ord_001126,credit_card,2,872.64
ord_001127,debit_card,1,1230.65
ord_001128,credit_card,3,389.6
ord_001129,credit_card,6,701.99
ord_001130,credit_card,12,152.94
ord_001131,credit_card,12,261.77
ord_001132,credit_card,1,486.99
ord_001133,credit_card,10,265.22
ord_001134,boleto,1,927.01
ord_001135,credit_card,3,769.16
ord_001136,credit_card,8,271.49
ord_001137,credit_card,10,920.7
ord_001138,credit_card,2,152.5
ord_001139,credit_card,5,510.49
ord_001140,boleto,1,1575.21
ord_001141,boleto,1,744.92
ord_001142,credit_card,1,221.21
ord_001143,credit_card,5,73.3
ord_001144,credit_card,4,101.6
ord_001145,credit_card,5,507.62
ord_001146,credit_card,1,226.29
ord_001147,credit_card,1,313.4
ord_001148,credit_card,4,1112.79
ord_001149,credit_card,3,620.73
ord_001150,boleto,1,552.55
ord_001151,credit_card,5,411.68
ord_001152,voucher,1,219.78
ord_001153,credit_card,4,798.09
ord_001154,debit_card,1,588.47
ord_001155,credit_card,2,977.09
ord_001156,credit_card,2,529.95
ord_001157,credit_card,5,652.58
ord_001158,boleto,1,1279.21
ord_001159,credit_card,12,266.25
ord_001160,credit_card,1,699.71
ord_001161,debit_card,1,492.01
ord_001162,credit_card,2,142.98
ord_001163,credit_card,8,633.52
ord_001164,credit_card,8,1109.58
ord_001165,voucher,1,593.25
ord_001166,credit_card,4,600.51
ord_001167,boleto,1,101.42
ord_001168,voucher,1,576.82
ord_001169,debit_card,1,211.48
ord_001170,boleto,1,640.98
ord_001171,boleto,1,866.48
ord_001172,voucher,1,291.31
ord_001173,debit_card,1,495.78
ord_001174,boleto,1,817.96
ord_001175,credit_card,3,845.1
ord_001176,boleto,1,1314.2
ord_001177,credit_card,1,193.4
ord_001178,debit_card,1,922.6
ord_001179,credit_card,2,578.63
ord_001180,boleto,1,112.59
ord_001181,credit_card,5,122.02
ord_001182,credit_card,5,751.95
ord_001183,boleto,1,895.67
ord_001184,credit_card,1,758.08
ord_001185,credit_card,1,515.28
ord_001186,boleto,1,485.02
ord_001187,boleto,1,141.09
ord_001188,boleto,1,1342.22
ord_001189,boleto,1,479.87
ord_001190,debit_card,1,552.93
ord_001191,boleto,1,271.06
ord_001192,credit_card,1,297.2
ord_001193,debit_card,1,387.31
ord_001194,boleto,1,469.15
ord_001195,boleto,1,47.15
ord_001196,credit_card,12,329.24
ord_001197,credit_card,1,53.22
ord_001198,boleto,1,640.03
ord_001199,boleto,1,129.48
ord_001200,credit_card,12,549.9
ord_001201,credit_card,2,371.51
ord_001202,boleto,1,1067.42
ord_001203,credit_card,2,79.62
ord_001204,boleto,1,183.95
ord_001205,credit_card,1,486.48
ord_001206,boleto,1,372.31
ord_001207,credit_card,1,286.3
ord_001208,debit_card,1,145.54
ord_001209,credit_card,3,1026.44
ord_001210,credit_card,12,792.24
ord_001211,debit_card,1,896.61
ord_001212,boleto,1,268.08
ord_001213,credit_card,1,381.46
ord_001214,boleto,1,82.2
ord_001215,boleto,1,306.89
ord_001216,credit_card,6,1209.61
ord_001217,debit_card,1,709.28
ord_001218,debit_card,1,81.39
ord_001219,boleto,1,59.02
ord_001220,credit_card,6,364.15
ord_001221,voucher,1,423.43
ord_001222,credit_card,12,603.61
ord_001223,boleto,1,517.89
ord_001224,credit_card,1,1369.33
ord_001225,boleto,1,720.79
ord_001226,boleto,1,348.14
ord_001227,credit_card,8,408.67
ord_001228,credit_card,12,588.36
ord_001229,credit_card,6,393.05
ord_001230,credit_card,3,63.0
ord_001231,credit_card,4,628.3
ord_001232,voucher,1,664.38
ord_001233,credit_card,6,580.89
ord_001234,boleto,1,277.6
ord_001235,credit_card,1,1093.19
ord_001236,credit_card,3,1021.93
ord_001237,credit_card,2,61.32
ord_001238,credit_card,3,196.4
ord_001239,credit_card,1,265.05
ord_001240,credit_card,2,306.87
ord_001241,credit_card,2,1254.61
ord_001242,boleto,1,571.64
ord_001243,boleto,1,232.89
ord_001244,debit_card,1,427.81
ord_001245,voucher,1,570.81
ord_001246,credit_card,1,104.25
ord_001247,credit_card,4,379.46
ord_001248,boleto,1,558.69
ord_001249,voucher,1,480.63
ord_001250,boleto,1,453.6
ord_001251,credit_card,1,424.27
ord_001252,credit_card,8,66.0
ord_001253,credit_card,5,106.5
ord_001254,boleto,1,679.19
ord_001255,credit_card,8,514.55
ord_001256,boleto,1,68.28
ord_001257,boleto,1,1152.76
ord_001258,credit_card,1,162.13
ord_001259,credit_card,10,318.79
ord_001260,credit_card,10,745.2
ord_001261,credit_card,8,375.15
ord_001262,debit_card,1,1389.44
ord_001263,boleto,1,431.34
ord_001264,credit_card,5,687.97
ord_001265,credit_card,1,134.54
ord_001266,debit_card,1,250.46
ord_001267,voucher,1,443.83
ord_001268,debit_card,1,313.75
ord_001269,boleto,1,517.64
ord_001270,boleto,1,84.6
ord_001271,boleto,1,83.93
ord_001272,debit_card,1,542.4
ord_001273,credit_card,1,334.0
ord_001274,boleto,1,479.86
ord_001275,boleto,1,331.33
ord_001276,voucher,1,606.62
ord_001277,debit_card,1,1110.8
ord_001278,voucher,1,552.25
ord_001279,credit_card,12,379.25
ord_001280,credit_card,1,295.47
ord_001281,voucher,1,1469.74
ord_001282,debit_card,1,829.17
ord_001283,debit_card,1,363.92
ord_001284,boleto,1,476.86
ord_001285,boleto,1,834.06
ord_001286,credit_card,3,1096.97
ord_001287,boleto,1,655.37
ord_001288,boleto,1,135.49
ord_001289,debit_card,1,434.04
ord_001290,voucher,1,1445.35
ord_001291,credit_card,1,592.94
ord_001292,credit_card,2,1242.68
ord_001293,credit_card,1,403.2
ord_001294,credit_card,1,699.51
ord_001295,credit_card,1,618.28
ord_001296,credit_card,3,484.74
ord_001297,credit_card,3,547.88
ord_001298,boleto,1,309.05
ord_001299,credit_card,4,564.02
ord_001300,boleto,1,516.83
ord_001301,credit_card,3,132.84
ord_001302,credit_card,1,237.76
ord_001303,boleto,1,776.55
ord_001304,credit_card,4,335.23
ord_001305,credit_card,1,431.26
ord_001306,credit_card,3,1702.8
ord_001307,boleto,1,861.58
ord_001308,credit_card,2,574.79
ord_001309,credit_card,3,493.6
ord_001310,debit_card,1,582.18
ord_001311,credit_card,10,672.82
ord_001312,credit_card,1,820.8
ord_001313,credit_card,10,678.58
ord_001314,credit_card,2,657.32
ord_001315,credit_card,4,264.88
ord_001316,boleto,1,731.14
ord_001317,boleto,1,808.37
ord_001318,debit_card,1,593.59
ord_001319,credit_card,5,1450.98
ord_001320,debit_card,1,539.03
ord_001321,credit_card,6,58.65
ord_001322,boleto,1,35.47
ord_001323,credit_card,1,811.7
ord_001324,boleto,1,648.58
ord_001325,credit_card,3,63.87
ord_001326,debit_card,1,178.24
ord_001327,boleto,1,830.48
ord_001328,credit_card,3,362.17
ord_001329,credit_card,1,663.9
ord_001330,credit_card,6,221.26
ord_001331,debit_card,1,905.16
ord_001332,credit_card,4,552.31
ord_001333,credit_card,8,342.99
ord_001334,boleto,1,356.65
ord_001335,credit_card,1,237.74
ord_001336,credit_card,1,75.99
ord_001337,credit_card,2,119.43
ord_001338,boleto,1,1117.05
ord_001339,debit_card,1,130.86
ord_001340,boleto,1,435.45
ord_001341,credit_card,4,497.39
ord_001342,credit_card,2,868.21
ord_001343,debit_card,1,314.22
ord_001344,credit_card,1,198.38
ord_001345,boleto,1,320.83
ord_001346,credit_card,1,41.67
ord_001347,debit_card,1,593.81
ord_001348,credit_card,1,636.9
ord_001349,boleto,1,820.55
ord_001350,boleto,1,345.57
ord_001351,boleto,1,797.02
ord_001352,credit_card,1,488.96
ord_001353,credit_card,10,165.86
ord_001354,credit_card,1,283.91
ord_001355,credit_card,2,692.67
ord_001356,debit_card,1,890.04
ord_001357,boleto,1,535.79
ord_001358,credit_card,2,311.81
ord_001359,boleto,1,1355.34
ord_001360,boleto,1,853.96
ord_001361,credit_card,6,533.91
ord_001362,boleto,1,260.14
ord_001363,voucher,1,532.77
ord_001364,debit_card,1,156.25
ord_001365,boleto,1,865.82
ord_001366,credit_card,4,145.91
ord_001367,debit_card,1,211.33
ord_001368,credit_card,1,445.68
ord_001369,debit_card,1,908.89
ord_001370,boleto,1,167.94
ord_001371,credit_card,5,159.98
ord_001372,boleto,1,226.34
ord_001373,boleto,1,43.41
ord_001374,credit_card,4,611.6
ord_001375,credit_card,1,1028.12
ord_001376,credit_card,1,657.9
ord_001377,credit_card,4,736.65
ord_001378,boleto,1,115.15
ord_001379,credit_card,1,1099.97
ord_001380,boleto,1,511.93
ord_001381,boleto,1,170.15
ord_001382,credit_card,1,898.88
ord_001383,credit_card,12,191.64
ord_001384,voucher,1,527.58
ord_001385,credit_card,1,594.36
ord_001386,credit_card,4,748.28
ord_001387,boleto,1,580.75
ord_001388,boleto,1,237.38
ord_001389,boleto,1,597.66
ord_001390,voucher,1,409.33
ord_001391,debit_card,1,381.56
ord_001392,boleto,1,343.52
ord_001393,credit_card,1,707.96
ord_001394,credit_card,1,578.52
ord_001395,boleto,1,290.76
ord_001396,credit_card,1,249.35
ord_001397,credit_card,2,136.47
ord_001398,credit_card,1,966.86
ord_001399,credit_card,3,255.79
ord_001400,credit_card,1,375.77
ord_001401,debit_card,1,92.95
ord_001402,boleto,1,639.59
ord_001403,debit_card,1,915.33
ord_001404,credit_card,3,1182.49
ord_001405,credit_card,8,527.07
ord_001406,credit_card,10,256.38
ord_001407,boleto,1,433.5
ord_001408,credit_card,1,458.3
ord_001409,boleto,1,199.81
ord_001410,debit_card,1,500.35
ord_001411,debit_card,1,1134.13
ord_001412,boleto,1,174.81
ord_001413,boleto,1,565.57
ord_001414,credit_card,5,320.93
ord_001415,credit_card,1,583.41
ord_001416,credit_card,4,566.47
ord_001417,voucher,1,635.9
ord_001418,boleto,1,522.85
ord_001419,voucher,1,637.7
ord_001420,credit_card,4,842.24
ord_001421,boleto,1,577.04
ord_001422,boleto,1,654.21
ord_001423,credit_card,5,749.59
ord_001424,credit_card,10,1247.39
ord_001425,credit_card,2,1132.57
ord_001426,boleto,1,439.26
ord_001427,boleto,1,197.42
ord_001428,boleto,1,124.32
ord_001429,credit_card,8,651.37
ord_001430,boleto,1,472.89
ord_001431,voucher,1,809.73
ord_001432,debit_card,1,391.63
ord_001433,credit_card,1,1653.58
ord_001434,boleto,1,348.62
ord_001435,debit_card,1,216.06
ord_001436,credit_card,2,1483.78
ord_001437,debit_card,1,140.01
ord_001438,credit_card,3,632.66
ord_001439,credit_card,5,1381.58
ord_001440,boleto,1,1342.27
ord_001441,boleto,1,495.94
ord_001442,credit_card,12,885.55
ord_001443,debit_card,1,118.0
ord_001444,boleto,1,703.13
ord_001445,credit_card,5,628.63
ord_001446,credit_card,1,217.91
ord_001447,credit_card,2,465.25
ord_001448,credit_card,1,981.92
ord_001449,credit_card,3,145.07
ord_001450,boleto,1,380.32
ord_001451,credit_card,1,1380.37
ord_001452,credit_card,4,383.21
ord_001453,credit_card,4,578.14
ord_001454,debit_card,1,234.19
ord_001455,boleto,1,392.2
ord_001456,boleto,1,565.22
ord_001457,credit_card,1,1404.97
ord_001458,credit_card,5,817.59
ord_001459,credit_card,1,407.07
ord_001460,credit_card,1,282.61
ord_001461,boleto,1,535.21
ord_001462,boleto,1,905.16
ord_001463,debit_card,1,1451.45
ord_001464,debit_card,1,104.07
ord_001465,boleto,1,456.59
ord_001466,credit_card,10,412.73
ord_001467,credit_card,6,38.33
ord_001468,credit_card,1,1171.64
ord_001469,credit_card,3,453.26
ord_001470,debit_card,1,504.07
ord_001471,credit_card,1,113.11
ord_001472,credit_card,1,154.99
ord_001473,credit_card,8,810.37
ord_001474,credit_card,1,505.95
ord_001475,boleto,1,429.98
ord_001476,debit_card,1,141.95
ord_001477,credit_card,3,574.48
ord_001478,voucher,1,156.38
ord_001479,boleto,1,1029.63
ord_001480,voucher,1,534.79
ord_001481,credit_card,1,596.86
ord_001482,credit_card,1,88.6
ord_001483,credit_card,2,446.37
ord_001484,voucher,1,470.67
ord_001485,credit_card,6,548.35
ord_001486,credit_card,12,864.92
ord_001487,voucher,1,811.26
ord_001488,credit_card,1,573.91
ord_001489,credit_card,12,116.31
ord_001490,credit_card,8,556.3
ord_001491,boleto,1,883.19
ord_001492,debit_card,1,433.82
ord_001493,credit_card,10,210.59
ord_001494,boleto,1,355.83
ord_001495,credit_card,1,594.1
