order_id,item_number,product_category,price,freight_value
ord_000464,1,auto,83.15,38.89
ord_000465,1,housewares,244.39,18.67
ord_000466,1,watches_gifts,199.52,39.65
ord_000467,1,computers_accessories,450.96,33.03
ord_000468,1,telephony,644.07,12.54
ord_000469,1,auto,618.34,44.54
ord_000470,1,cool_stuff,542.25,26.43
ord_000471,1,housewares,310.92,18.86
ord_000472,1,furniture_decor,330.17,25.01
ord_000473,1,auto,434.15,33.36
ord_000474,1,sports_leisure,54.0,29.85
ord_000474,2,health_beauty,247.67,37.95
ord_000475,1,garden_tools,391.26,41.68
ord_000476,1,sports_leisure,456.93,29.76
ord_000476,2,pet_shop,254.86,22.44
ord_000476,3,telephony,528.29,11.7
ord_000477,1,pet_shop,62.83,39.46
ord_000478,1,sports_leisure,374.68,41.47
ord_000479,1,health_beauty,270.46,31.12
ord_000480,1,housewares,610.1,27.71
ord_000480,2,telephony,503.39,24.05
ord_000481,1,furniture_decor,704.84,10.38
ord_000482,1,health_beauty,170.95,38.61
ord_000483,1,toys,191.39,28.38
ord_000484,1,food_drink,584.45,32.85
ord_000485,1,food_drink,606.54,17.32
ord_000485,2,fashion_bags_accessories,166.18,12.52
ord_000486,1,sports_leisure,389.32,26.14
ord_000487,1,furniture_decor,273.9,31.88
ord_000488,1,food_drink,245.41,38.05
ord_000489,1,stationery,495.48,19.0
ord_000490,1,computers_accessories,713.88,34.54
ord_000491,1,housewares,32.37,9.93
ord_000491,2,garden_tools,415.15,37.27
ord_000492,1,perfumery,552.82,33.37
ord_000492,2,toys,217.82,25.7
ord_000493,1,food_drink,576.56,16.31
ord_000493,2,food_drink,601.18,31.94
ord_000494,1,health_beauty,375.2,8.52
ord_000494,2,watches_gifts,506.08,42.35
ord_000494,3,babies,328.78,16.31
ord_000495,1,auto,280.64,23.12
ord_000496,1,bed_bath_table,99.59,19.96
ord_000497,1,sports_leisure,591.72,44.88
ord_000498,1,health_beauty,581.56,9.52
ord_000499,1,health_beauty,43.04,12.73
ord_000500,1,computers_accessories,155.69,35.26
ord_000501,1,auto,292.13,44.82
ord_000502,1,health_beauty,195.41,38.89
ord_000503,1,sports_leisure,331.3,11.49
ord_000503,2,furniture_decor,254.17,44.31
ord_000503,3,health_beauty,252.21,42.38
ord_000504,1,bed_bath_table,630.8,32.28
ord_000505,1,cool_stuff,362.44,30.28
ord_000505,2,bed_bath_table,177.03,16.88
ord_000506,1,furniture_decor,680.81,35.23
ord_000507,1,watches_gifts,283.65,35.99
ord_000508,1,health_beauty,329.53,31.29
ord_000509,1,electronics,451.31,18.93
ord_000509,2,bed_bath_table,63.6,9.67
ord_000509,3,bed_bath_table,284.82,11.5
ord_000510,1,health_beauty,264.53,11.08
ord_000511,1,health_beauty,489.36,30.35
ord_000512,1,pet_shop,397.2,26.01
ord_000512,2,garden_tools,633.44,21.35
ord_000513,1,health_beauty,32.03,25.8
ord_000514,1,health_beauty,111.79,34.0
ord_000515,1,bed_bath_table,415.31,34.38
ord_000516,1,stationery,589.72,40.1
ord_000516,2,sports_leisure,53.55,8.7
ord_000517,1,computers_accessories,152.68,34.87
ord_000518,1,cool_stuff,262.89,23.42
ord_000518,2,food_drink,429.34,21.33
ord_000519,1,housewares,518.86,42.89
ord_000520,1,babies,582.98,9.18
ord_000521,1,fashion_bags_accessories,184.86,13.59
ord_000522,1,pet_shop,511.35,30.56
ord_000522,2,electronics,103.59,28.81
ord_000523,1,cool_stuff,78.05,31.94
ord_000524,1,housewares,69.12,21.78
ord_000525,1,computers_accessories,357.38,24.97
ord_000525,2,electronics,675.45,21.39
ord_000526,1,bed_bath_table,497.09,32.43
ord_000527,1,cool_stuff,214.2,20.73
ord_000527,2,babies,586.63,30.58
ord_000528,1,computers_accessories,182.37,19.16
ord_000528,2,bed_bath_table,227.4,34.83
ord_000529,1,health_beauty,32.71,37.47
ord_000529,2,telephony,168.25,36.64
ord_000530,1,telephony,18.31,20.54
ord_000531,1,auto,532.58,29.19
ord_000532,1,health_beauty,285.31,23.25
ord_000533,1,toys,568.73,29.62
ord_000534,1,housewares,629.7,26.99
ord_000535,1,computers_accessories,119.28,29.16
ord_000536,1,telephony,45.89,41.09
ord_000537,1,furniture_decor,392.94,20.5
ord_000538,1,furniture_decor,679.74,32.59
ord_000538,2,computers_accessories,211.69,22.63
ord_000539,1,health_beauty,370.19,15.12
ord_000540,1,watches_gifts,626.11,18.17
ord_000541,1,health_beauty,30.28,27.53
ord_000542,1,food_drink,445.92,10.18
ord_000543,1,books_general_interest,47.94,16.87
ord_000543,2,telephony,165.17,26.82
ord_000543,3,housewares,617.84,17.96
ord_000544,1,sports_leisure,367.24,37.05
ord_000545,1,food_drink,625.46,28.54
ord_000546,1,computers_accessories,309.6,31.39
ord_000546,2,telephony,339.06,9.68
ord_000547,1,health_beauty,335.56,37.68
ord_000547,2,fashion_bags_accessories,615.33,31.5
ord_000548,1,books_general_interest,99.92,42.12
ord_000549,1,fashion_bags_accessories,428.55,27.93
ord_000550,1,perfumery,457.61,8.31
ord_000551,1,garden_tools,528.34,16.18
ord_000551,2,pet_shop,629.23,9.36
ord_000552,1,housewares,365.38,32.41
ord_000553,1,electronics,746.77,34.97
ord_000553,2,sports_leisure,553.27,8.86
ord_000553,3,pet_shop,445.36,30.73
ord_000554,1,watches_gifts,329.69,27.14
ord_000555,1,toys,643.82,16.35
ord_000555,2,auto,623.19,41.93
ord_000556,1,electronics,223.53,25.52
ord_000556,2,food_drink,543.65,38.4
ord_000556,3,watches_gifts,165.33,10.7
ord_000557,1,electronics,73.18,12.72
ord_000558,1,bed_bath_table,492.5,16.63
ord_000559,1,furniture_decor,178.39,11.8
ord_000560,1,computers_accessories,617.68,24.45
ord_000561,1,watches_gifts,107.47,25.37
ord_000562,1,health_beauty,142.24,41.61
ord_000563,1,furniture_decor,266.85,20.16
ord_000564,1,perfumery,532.3,37.87
ord_000565,1,books_general_interest,243.54,44.09
ord_000566,1,books_general_interest,28.33,33.07
ord_000566,2,computers_accessories,669.51,12.11
ord_000567,1,bed_bath_table,106.71,42.19
ord_000567,2,toys,136.72,21.99
ord_000568,1,furniture_decor,63.47,37.44
ord_000568,2,fashion_bags_accessories,555.7,43.83
ord_000569,1,garden_tools,338.32,26.45
ord_000569,2,housewares,219.36,21.83
ord_000570,1,health_beauty,583.25,24.73
ord_000571,1,furniture_decor,447.79,16.52
ord_000571,2,bed_bath_table,340.29,20.45
ord_000572,1,books_general_interest,202.02,26.57
ord_000573,1,sports_leisure,488.21,36.43
ord_000574,1,food_drink,536.88,54.06
ord_000574,2,bed_bath_table,430.35,66.9
ord_000574,3,food_drink,564.57,24.63
ord_000574,4,cool_stuff,148.27,24.97
ord_000575,1,computers_accessories,381.63,39.56
ord_000575,2,bed_bath_table,103.23,40.33
ord_000575,3,furniture_decor,628.56,26.49
ord_000576,1,bed_bath_table,103.35,44.16
ord_000577,1,housewares,223.81,43.59
ord_000578,1,books_general_interest,260.04,15.62
ord_000579,1,pet_shop,97.0,23.48
ord_000580,1,furniture_decor,187.05,34.52
ord_000581,1,telephony,326.76,25.12
ord_000582,1,electronics,362.13,14.64
ord_000582,2,garden_tools,289.37,22.23
ord_000583,1,watches_gifts,438.33,10.47
ord_000583,2,cool_stuff,587.92,41.62
ord_000584,1,watches_gifts,308.48,16.06
ord_000585,1,books_general_interest,222.72,35.7
ord_000586,1,electronics,520.57,14.56
ord_000587,1,auto,152.27,33.78
ord_000588,1,perfumery,604.8,21.86
ord_000588,2,sports_leisure,73.03,23.6
ord_000589,1,health_beauty,278.96,11.98
ord_000590,1,bed_bath_table,430.29,8.44
ord_000591,1,pet_shop,467.46,37.28
ord_000592,1,furniture_decor,543.98,40.71
ord_000593,1,telephony,642.62,16.61
ord_000594,1,health_beauty,144.78,9.4
ord_000595,1,computers_accessories,690.39,35.77
ord_000595,2,sports_leisure,480.37,20.68
ord_000596,1,computers_accessories,24.49,60.28
ord_000597,1,health_beauty,337.21,23.77
ord_000597,2,housewares,119.24,15.31
ord_000598,1,furniture_decor,331.31,25.42
ord_000598,2,computers_accessories,522.55,24.04
ord_000598,3,health_beauty,620.64,25.83
ord_000599,1,housewares,253.22,30.42
ord_000600,1,stationery,612.08,43.91
ord_000601,1,health_beauty,499.47,43.41
ord_000601,2,perfumery,492.25,20.9
ord_000601,3,cool_stuff,418.21,21.62
ord_000602,1,garden_tools,108.91,30.4
ord_000603,1,books_general_interest,267.52,29.69
ord_000604,1,computers_accessories,273.74,23.23
ord_000605,1,stationery,267.71,19.4
ord_000605,2,pet_shop,533.41,8.06
ord_000606,1,health_beauty,130.56,43.09
ord_000607,1,books_general_interest,84.34,31.55
ord_000608,1,sports_leisure,621.56,32.62
ord_000609,1,furniture_decor,374.01,21.72
ord_000610,1,bed_bath_table,305.14,33.84
ord_000611,1,garden_tools,433.39,25.58
ord_000612,1,computers_accessories,520.38,22.81
ord_000613,1,health_beauty,105.91,27.24
ord_000614,1,pet_shop,311.42,41.17
ord_000614,2,food_drink,321.18,28.0
ord_000614,3,sports_leisure,123.22,42.94
ord_000614,4,auto,81.97,44.75
ord_000615,1,stationery,417.3,39.3
ord_000616,1,cool_stuff,430.24,37.05
ord_000616,2,pet_shop,292.47,16.63
ord_000617,1,food_drink,381.34,8.06
ord_000617,2,bed_bath_table,355.11,39.34
ord_000618,1,housewares,106.88,42.89
ord_000619,1,bed_bath_table,218.29,26.59
ord_000619,2,auto,188.64,39.36
ord_000620,1,stationery,157.92,35.22
ord_000620,2,stationery,507.78,39.7
ord_000621,1,computers_accessories,455.24,27.71
ord_000621,2,auto,138.88,59.52
ord_000622,1,auto,199.84,13.36
ord_000623,1,food_drink,286.22,39.14
ord_000624,1,computers_accessories,47.56,16.91
ord_000625,1,perfumery,564.21,32.06
ord_000626,1,telephony,641.97,25.74
ord_000627,1,cool_stuff,562.5,27.89
ord_000628,1,babies,428.83,35.88
ord_000629,1,garden_tools,70.77,17.5
ord_000630,1,furniture_decor,800.6,27.22
ord_000631,1,health_beauty,77.87,38.33
ord_000632,1,garden_tools,62.22,17.43
ord_000633,1,garden_tools,186.07,31.43
ord_000634,1,bed_bath_table,398.29,10.87
ord_000635,1,fashion_bags_accessories,158.36,8.36
ord_000636,1,watches_gifts,459.79,40.02
ord_000637,1,toys,365.31,40.63
ord_000638,1,books_general_interest,420.89,21.7
ord_000639,1,watches_gifts,471.23,42.18
ord_000639,2,sports_leisure,418.63,11.22
ord_000639,3,furniture_decor,655.61,39.27
ord_000640,1,bed_bath_table,617.23,33.05
ord_000640,2,stationery,101.63,26.42
ord_000641,1,watches_gifts,234.11,44.79
ord_000642,1,health_beauty,248.08,12.93
ord_000642,2,furniture_decor,61.52,26.33
ord_000642,3,health_beauty,630.78,20.5
ord_000643,1,computers_accessories,781.48,42.38
ord_000644,1,furniture_decor,615.87,22.88
ord_000645,1,perfumery,173.84,25.42
ord_000646,1,computers_accessories,316.05,40.21
ord_000647,1,pet_shop,639.16,12.4
ord_000647,2,housewares,329.69,33.22
ord_000647,3,health_beauty,491.94,36.87
ord_000648,1,perfumery,165.18,33.1
ord_000649,1,health_beauty,339.64,17.23
ord_000650,1,electronics,538.66,13.5
ord_000651,1,electronics,333.48,27.42
ord_000652,1,sports_leisure,237.9,23.47
ord_000653,1,food_drink,245.87,19.26
ord_000654,1,furniture_decor,556.28,15.77
ord_000655,1,stationery,62.55,28.22
ord_000656,1,fashion_bags_accessories,497.19,39.31
ord_000657,1,health_beauty,189.08,43.8
ord_000657,2,sports_leisure,621.93,10.25
ord_000658,1,computers_accessories,520.76,15.66
ord_000659,1,sports_leisure,90.63,16.29
ord_000660,1,garden_tools,173.12,38.47
ord_000660,2,watches_gifts,15.89,20.86
ord_000661,1,garden_tools,21.61,21.15
ord_000661,2,cool_stuff,192.6,17.47
ord_000661,3,bed_bath_table,432.4,40.12
ord_000661,4,stationery,385.37,34.74
ord_000662,1,electronics,345.96,24.5
ord_000663,1,cool_stuff,426.2,13.17
ord_000664,1,bed_bath_table,349.5,34.89
ord_000664,2,toys,398.09,21.98
ord_000664,3,bed_bath_table,539.87,36.25
ord_000664,4,garden_tools,42.77,17.19
ord_000665,1,health_beauty,320.07,28.83
ord_000666,1,bed_bath_table,360.85,11.79
ord_000667,1,fashion_bags_accessories,259.31,40.72
ord_000668,1,stationery,583.7,30.37
ord_000668,2,health_beauty,351.86,30.19
ord_000668,3,auto,110.39,32.69
ord_000669,1,toys,562.19,44.19
ord_000669,2,toys,108.08,13.47
ord_000670,1,computers_accessories,283.1,23.68
ord_000671,1,sports_leisure,68.1,34.45
ord_000672,1,food_drink,599.77,10.2
ord_000673,1,sports_leisure,489.34,12.34
ord_000674,1,housewares,392.14,13.85
ord_000675,1,watches_gifts,617.47,25.4
ord_000676,1,bed_bath_table,543.75,33.16
ord_000677,1,bed_bath_table,254.75,43.19
ord_000678,1,garden_tools,272.24,22.08
ord_000679,1,bed_bath_table,194.2,28.04
ord_000679,2,bed_bath_table,394.17,35.99
ord_000680,1,bed_bath_table,74.19,19.42
ord_000681,1,bed_bath_table,273.63,35.43
ord_000682,1,bed_bath_table,412.48,43.25
ord_000683,1,watches_gifts,503.08,24.56
ord_000684,1,telephony,623.34,28.98
ord_000684,2,pet_shop,76.85,8.55
ord_000684,3,perfumery,211.56,40.1
ord_000684,4,toys,583.41,26.46
ord_000685,1,housewares,641.2,44.2
ord_000686,1,auto,294.93,26.96
ord_000687,1,garden_tools,485.56,17.06
ord_000688,1,housewares,74.37,25.24
ord_000689,1,furniture_decor,281.42,44.87
ord_000690,1,furniture_decor,45.36,30.24
ord_000691,1,sports_leisure,126.83,13.24
ord_000692,1,bed_bath_table,587.54,20.65
ord_000692,2,perfumery,119.48,20.92
ord_000693,1,telephony,64.41,32.71
ord_000693,2,garden_tools,220.57,44.5
ord_000694,1,toys,442.96,17.72
ord_000695,1,sports_leisure,148.2,15.07
ord_000696,1,health_beauty,331.95,44.96
ord_000696,2,computers_accessories,309.85,38.64
ord_000697,1,sports_leisure,433.85,33.17
ord_000698,1,stationery,78.31,36.65
ord_000698,2,telephony,35.72,28.09
ord_000699,1,books_general_interest,277.21,38.36
ord_000699,2,auto,485.63,8.28
ord_000699,3,computers_accessories,204.36,18.49
ord_000700,1,toys,548.89,27.2
ord_000701,1,babies,523.85,29.38
ord_000702,1,health_beauty,90.17,29.35
ord_000703,1,telephony,32.66,34.18
ord_000704,1,sports_leisure,585.17,18.99
ord_000705,1,garden_tools,382.89,11.83
ord_000706,1,bed_bath_table,520.11,23.31
ord_000707,1,books_general_interest,433.89,31.35
ord_000708,1,health_beauty,33.77,8.85
ord_000708,2,watches_gifts,111.74,40.07
ord_000708,3,health_beauty,152.77,20.12
ord_000709,1,furniture_decor,634.66,26.34
ord_000710,1,perfumery,212.86,37.38
ord_000711,1,computers_accessories,487.68,21.84
ord_000712,1,watches_gifts,267.92,12.24
ord_000712,2,babies,287.66,14.88
ord_000712,3,sports_leisure,151.64,21.75
ord_000713,1,computers_accessories,516.29,27.51
ord_000714,1,health_beauty,46.53,26.28
ord_000714,2,bed_bath_table,189.25,12.41
ord_000715,1,sports_leisure,549.44,22.9
ord_000715,2,fashion_bags_accessories,597.95,9.45
ord_000715,3,garden_tools,59.1,11.52
ord_000716,1,computers_accessories,594.43,24.82
ord_000717,1,cool_stuff,158.73,11.26
ord_000717,2,cool_stuff,530.8,38.2
ord_000718,1,furniture_decor,525.33,38.06
ord_000719,1,pet_shop,277.44,24.53
ord_000719,2,health_beauty,350.02,29.38
ord_000720,1,fashion_bags_accessories,433.77,35.2
ord_000721,1,bed_bath_table,147.5,29.85
ord_000722,1,furniture_decor,824.42,40.11
ord_000723,1,fashion_bags_accessories,488.09,16.9
ord_000724,1,computers_accessories,143.84,26.58
ord_000725,1,telephony,351.27,26.26
ord_000726,1,bed_bath_table,79.16,16.38
ord_000727,1,furniture_decor,257.24,30.06
ord_000727,2,cool_stuff,74.84,26.62
ord_000728,1,bed_bath_table,316.37,20.36
ord_000729,1,bed_bath_table,26.04,33.16
ord_000730,1,housewares,237.75,28.19
ord_000731,1,electronics,419.33,17.99
ord_000731,2,watches_gifts,421.27,13.47
ord_000732,1,cool_stuff,138.09,43.33
ord_000733,1,computers_accessories,363.98,44.78
ord_000733,2,furniture_decor,53.43,27.24
ord_000734,1,pet_shop,331.82,33.36
ord_000735,1,bed_bath_table,41.01,18.47
ord_000735,2,telephony,48.78,19.32
ord_000736,1,food_drink,467.88,13.28
ord_000737,1,computers_accessories,348.97,41.45
ord_000738,1,sports_leisure,279.36,15.38
ord_000738,2,furniture_decor,264.95,42.3
ord_000739,1,computers_accessories,366.63,23.18
ord_000740,1,watches_gifts,374.14,18.85
ord_000741,1,sports_leisure,641.22,11.96
ord_000742,1,auto,342.83,28.8
ord_000743,1,auto,87.84,8.0
ord_000744,1,health_beauty,271.89,44.36
ord_000745,1,babies,432.49,14.32
ord_000746,1,toys,309.62,38.1
ord_000747,1,books_general_interest,240.25,13.15
ord_000748,1,watches_gifts,125.81,13.6
ord_000749,1,garden_tools,254.09,25.45
ord_000749,2,garden_tools,380.78,42.31
ord_000749,3,perfumery,348.65,12.79
ord_000750,1,housewares,446.37,19.98
ord_000751,1,bed_bath_table,174.06,9.38
ord_000751,2,perfumery,295.37,21.85
ord_000751,3,garden_tools,33.71,14.44
ord_000752,1,cool_stuff,290.63,27.56
ord_000753,1,electronics,300.76,33.25
ord_000754,1,books_general_interest,556.92,37.66
ord_000755,1,bed_bath_table,358.24,8.83
ord_000756,1,telephony,556.78,42.48
ord_000757,1,computers_accessories,185.02,40.86
ord_000758,1,food_drink,589.25,34.01
ord_000759,1,health_beauty,474.31,11.85
ord_000760,1,bed_bath_table,511.46,15.26
ord_000760,2,telephony,255.91,33.29
ord_000760,3,bed_bath_table,321.18,22.32
ord_000761,1,furniture_decor,777.37,16.81
ord_000762,1,bed_bath_table,293.48,18.46
ord_000763,1,health_beauty,462.84,57.15
ord_000763,2,fashion_bags_accessories,560.31,36.62
ord_000763,3,furniture_decor,322.4,42.6
ord_000764,1,garden_tools,192.66,15.53
ord_000765,1,auto,427.69,24.79
ord_000765,2,health_beauty,331.81,9.25
ord_000765,3,sports_leisure,258.95,38.61
ord_000765,4,bed_bath_table,192.22,30.56
ord_000766,1,bed_bath_table,499.5,42.68
ord_000767,1,toys,604.64,35.84
ord_000767,2,toys,366.34,43.24
ord_000768,1,computers_accessories,635.02,42.21
ord_000769,1,telephony,244.68,32.39
ord_000770,1,computers_accessories,404.55,43.74
ord_000771,1,computers_accessories,232.48,37.11
ord_000771,2,sports_leisure,329.28,16.41
ord_000771,3,health_beauty,568.24,32.27
ord_000772,1,bed_bath_table,551.53,39.43
ord_000772,2,watches_gifts,43.41,16.68
ord_000772,3,bed_bath_table,336.91,12.19
ord_000772,4,bed_bath_table,144.57,29.1
ord_000773,1,computers_accessories,557.71,25.42
ord_000774,1,watches_gifts,510.85,26.8
ord_000774,2,telephony,233.47,15.95
ord_000775,1,pet_shop,415.26,35.16
ord_000776,1,books_general_interest,223.71,37.56
ord_000777,1,watches_gifts,63.54,21.4
ord_000778,1,books_general_interest,443.06,32.64
ord_000779,1,perfumery,586.42,40.43
ord_000780,1,pet_shop,99.06,40.07
ord_000781,1,garden_tools,646.28,9.67
ord_000782,1,auto,480.74,34.78
ord_000782,2,telephony,535.77,26.85
ord_000783,1,bed_bath_table,203.82,20.62
ord_000783,2,watches_gifts,584.79,29.45
ord_000783,3,electronics,371.73,19.94
ord_000784,1,health_beauty,197.78,26.01
ord_000785,1,health_beauty,547.63,35.93
ord_000786,1,telephony,479.88,27.27
ord_000786,2,babies,202.29,12.06
ord_000786,3,auto,551.41,24.44
ord_000787,1,toys,476.87,20.1
ord_000788,1,stationery,519.32,19.75
ord_000789,1,sports_leisure,139.26,25.39
ord_000789,2,housewares,133.81,26.38
ord_000790,1,computers_accessories,236.67,22.07
ord_000791,1,garden_tools,394.63,28.11
ord_000792,1,furniture_decor,113.22,33.79
ord_000793,1,electronics,357.13,28.8
ord_000794,1,garden_tools,43.97,24.56
ord_000795,1,bed_bath_table,255.78,36.88
ord_000795,2,furniture_decor,310.65,36.34
ord_000795,3,bed_bath_table,46.25,15.79
ord_000796,1,computers_accessories,360.76,28.46
ord_000797,1,sports_leisure,30.4,31.37
ord_000798,1,bed_bath_table,473.54,36.21
ord_000799,1,telephony,213.24,19.98
ord_000800,1,pet_shop,371.23,25.88
ord_000801,1,bed_bath_table,157.28,44.08
ord_000802,1,bed_bath_table,122.48,40.0
ord_000802,2,housewares,173.73,13.23
ord_000802,3,garden_tools,315.68,34.75
ord_000802,4,telephony,162.59,36.39
ord_000803,1,perfumery,519.63,28.19
ord_000804,1,bed_bath_table,459.03,21.9
ord_000805,1,garden_tools,348.11,13.18
ord_000806,1,telephony,250.99,32.06
ord_000807,1,cool_stuff,556.27,13.01
ord_000807,2,watches_gifts,541.67,8.36
ord_000807,3,computers_accessories,143.61,10.48
ord_000808,1,furniture_decor,481.08,16.36
ord_000809,1,garden_tools,143.64,29.93
ord_000810,1,electronics,518.74,43.77
ord_000811,1,telephony,106.02,25.59
ord_000811,2,bed_bath_table,64.4,43.88
ord_000811,3,health_beauty,527.59,23.74
ord_000812,1,electronics,281.16,10.89
ord_000813,1,auto,369.27,24.11
ord_000813,2,furniture_decor,40.38,21.53
ord_000814,1,pet_shop,139.36,21.36
ord_000814,2,health_beauty,387.23,20.15
ord_000814,3,books_general_interest,596.54,26.6
ord_000815,1,bed_bath_table,378.33,9.13
ord_000816,1,furniture_decor,525.47,34.39
ord_000817,1,furniture_decor,727.69,18.27
ord_000818,1,pet_shop,473.56,21.55
ord_000819,1,computers_accessories,246.95,15.35
ord_000820,1,bed_bath_table,605.72,11.26
ord_000820,2,books_general_interest,130.89,11.2
ord_000821,1,auto,613.59,39.99
ord_000822,1,fashion_bags_accessories,127.47,18.91
ord_000823,1,babies,38.32,38.88
ord_000824,1,housewares,541.96,37.39
ord_000825,1,housewares,220.1,28.86
ord_000826,1,bed_bath_table,594.85,19.33
ord_000827,1,cool_stuff,396.6,25.85
ord_000828,1,health_beauty,120.65,19.12
ord_000829,1,bed_bath_table,72.4,37.34
ord_000829,2,health_beauty,234.78,22.65
ord_000830,1,computers_accessories,617.27,13.7
ord_000830,2,watches_gifts,507.51,8.18
ord_000831,1,bed_bath_table,96.6,36.23
ord_000831,2,health_beauty,506.02,41.23
ord_000832,1,telephony,502.58,21.66
ord_000833,1,computers_accessories,299.83,32.2
ord_000834,1,housewares,67.48,33.38
ord_000834,2,bed_bath_table,562.67,37.73
ord_000835,1,computers_accessories,632.07,12.29
ord_000836,1,computers_accessories,646.56,40.2
ord_000837,1,housewares,40.3,40.11
