order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,customer_state,review_score
ord_000238,cust_05812,canceled,2017-05-19 17:33:00,,2017-06-04 17:33:00,MG,
ord_000239,cust_03017,unavailable,2018-06-02 12:59:00,,2018-06-23 12:59:00,GO,
ord_000240,cust_02820,canceled,2017-09-22 17:44:00,,2017-10-03 17:44:00,SP,
ord_000241,cust_05551,delivered,2018-02-24 14:55:00,2018-03-01 14:55:00,2018-03-06 14:55:00,SP,4
ord_000242,cust_04983,delivered,2017-11-09 16:45:00,2017-11-16 16:45:00,2017-11-15 16:45:00,DF,1
ord_000243,cust_05426,delivered,2018-01-19 14:38:00,2018-02-02 14:38:00,2018-02-06 14:38:00,AL,4
ord_000244,cust_05374,delivered,2017-11-02 09:33:00,2017-11-16 09:33:00,2017-11-09 09:33:00,SC,2
ord_000245,cust_03428,delivered,2017-02-06 14:36:00,2017-02-20 14:36:00,2017-02-14 14:36:00,RJ,4
ord_000246,cust_04155,delivered,2017-06-24 19:56:00,2017-07-25 19:56:00,2017-07-23 19:56:00,SP,2
ord_000247,cust_05568,delivered,2017-04-02 10:14:00,2017-04-26 10:14:00,2017-04-26 10:14:00,PA,5
ord_000248,cust_04780,delivered,2017-03-14 13:12:00,2017-03-31 13:12:00,2017-03-30 13:12:00,RS,2
ord_000249,cust_04664,delivered,2018-04-14 09:55:00,2018-04-30 09:55:00,2018-04-28 09:55:00,CE,3
ord_000250,cust_01715,delivered,2017-06-22 14:10:00,2017-07-07 14:10:00,2017-07-11 14:10:00,BA,1
ord_000251,cust_04372,delivered,2018-01-18 21:57:00,2018-01-28 21:57:00,2018-01-30 21:57:00,SP,4
ord_000252,cust_00841,delivered,2018-08-26 11:04:00,2018-09-10 11:04:00,2018-09-11 11:04:00,RJ,5
ord_000253,cust_01096,delivered,2018-05-17 12:12:00,2018-05-25 12:12:00,2018-05-22 12:12:00,RJ,3
ord_000254,cust_01384,delivered,2017-02-08 12:40:00,2017-02-18 12:40:00,2017-02-23 12:40:00,SP,3
ord_000255,cust_03639,delivered,2018-07-15 10:44:00,2018-07-24 10:44:00,2018-07-20 10:44:00,RJ,4
ord_000256,cust_03431,delivered,2017-04-18 13:39:00,2017-04-30 13:39:00,2017-05-04 13:39:00,GO,4
ord_000257,cust_03356,delivered,2017-02-10 14:58:00,2017-03-05 14:58:00,2017-03-05 14:58:00,SP,5
ord_000258,cust_00737,delivered,2017-03-18 16:06:00,2017-03-21 16:06:00,2017-03-23 16:06:00,BA,5
ord_000259,cust_05434,delivered,2017-12-03 12:28:00,2017-12-18 12:28:00,2017-12-12 12:28:00,PR,5
ord_000260,cust_02226,delivered,2018-05-05 18:41:00,2018-05-08 18:41:00,2018-05-11 18:41:00,ES,4
ord_000261,cust_04839,delivered,2018-08-06 16:11:00,2018-08-15 16:11:00,2018-08-11 16:11:00,MG,1
ord_000262,cust_03998,delivered,2018-02-26 13:04:00,2018-03-15 13:04:00,2018-03-09 13:04:00,SP,4
ord_000263,cust_05064,delivered,2017-09-12 13:42:00,2017-09-24 13:42:00,2017-09-17 13:42:00,SP,3
ord_000264,cust_01354,canceled,2018-05-19 11:21:00,,2018-06-05 11:21:00,SP,
ord_000265,cust_03638,delivered,2018-04-04 08:31:00,2018-04-10 08:31:00,2018-04-09 08:31:00,DF,4
ord_000266,cust_04164,delivered,2018-04-13 21:23:00,2018-04-21 21:23:00,2018-04-18 21:23:00,MG,4
ord_000267,cust_05864,delivered,2017-04-10 17:14:00,2017-04-25 17:14:00,2017-04-20 17:14:00,RJ,2
ord_000268,cust_03218,canceled,2017-07-15 16:06:00,,2017-07-28 16:06:00,SP,
ord_000269,cust_00397,delivered,2018-03-20 19:30:00,2018-03-28 19:30:00,2018-03-31 19:30:00,MG,5
ord_000270,cust_04965,delivered,2018-06-01 20:26:00,2018-06-14 20:26:00,2018-06-07 20:26:00,CE,4
ord_000271,cust_01131,delivered,2018-06-09 11:44:00,2018-06-21 11:44:00,2018-06-15 11:44:00,RJ,3
ord_000272,cust_05687,delivered,2017-04-29 17:35:00,2017-05-07 17:35:00,2017-05-04 17:35:00,RS,3
ord_000273,cust_00104,unavailable,2017-01-26 12:03:00,,2017-02-10 12:03:00,MG,
ord_000274,cust_05301,delivered,2017-09-01 13:50:00,2017-09-23 13:50:00,2017-09-18 13:50:00,MG,4
ord_000275,cust_04523,delivered,2017-09-15 10:55:00,2017-09-30 10:55:00,2017-09-22 10:55:00,SP,3
ord_000276,cust_06049,unavailable,2017-07-18 11:11:00,,2017-08-02 11:11:00,RS,
ord_000277,cust_00046,delivered,2017-06-08 05:59:00,2017-06-11 05:59:00,2017-06-13 05:59:00,SP,5
ord_000278,cust_02603,delivered,2017-07-08 14:50:00,2017-07-20 14:50:00,2017-07-17 14:50:00,MG,2
ord_000279,cust_06165,delivered,2018-05-02 23:52:00,2018-05-10 23:52:00,2018-05-14 23:52:00,RS,5
ord_000280,cust_00326,delivered,2017-11-25 12:50:00,2017-12-11 12:50:00,2017-12-08 12:50:00,PR,2
ord_000281,cust_05337,delivered,2018-06-11 07:06:00,2018-06-19 07:06:00,2018-06-16 07:06:00,SP,4
ord_000282,cust_00851,canceled,2018-03-22 15:04:00,,2018-04-15 15:04:00,SP,
ord_000283,cust_02063,delivered,2018-08-12 18:58:00,2018-08-23 18:58:00,2018-08-18 18:58:00,MG,4
ord_000284,cust_00518,delivered,2018-08-23 06:54:00,2018-09-06 06:54:00,2018-09-10 06:54:00,BA,4
ord_000285,cust_05412,delivered,2017-06-10 14:08:00,2017-06-26 14:08:00,2017-06-18 14:08:00,SP,5
ord_000286,cust_05974,unavailable,2017-01-12 14:35:00,,2017-02-03 14:35:00,PR,
ord_000287,cust_02816,delivered,2018-06-09 09:11:00,2018-06-14 09:11:00,2018-06-16 09:11:00,SP,5
ord_000288,cust_04496,delivered,2018-07-17 07:42:00,2018-07-27 07:42:00,2018-07-22 07:42:00,RJ,2
ord_000289,cust_00571,delivered,2017-11-22 13:21:00,2017-12-15 13:21:00,2017-12-18 13:21:00,PA,1
ord_000290,cust_02016,delivered,2018-03-23 11:23:00,2018-03-31 11:23:00,2018-03-29 11:23:00,DF,4
ord_000291,cust_02298,delivered,2017-05-24 20:12:00,2017-06-13 20:12:00,2017-06-17 20:12:00,PE,2
ord_000292,cust_02134,delivered,2018-07-07 13:49:00,2018-07-21 13:49:00,2018-07-14 13:49:00,MG,3
ord_000293,cust_00086,delivered,2017-06-19 17:08:00,2017-06-24 17:08:00,2017-06-24 17:08:00,PR,4
ord_000294,cust_03994,delivered,2017-09-28 12:02:00,2017-10-14 12:02:00,2017-10-07 12:02:00,SP,5
ord_000295,cust_02654,delivered,2018-06-18 15:17:00,2018-07-10 15:17:00,2018-07-07 15:17:00,SP,5
ord_000296,cust_00637,delivered,2018-01-21 22:14:00,2018-02-07 22:14:00,2018-01-30 22:14:00,MG,3
ord_000297,cust_01884,delivered,2017-10-15 10:11:00,2017-10-19 10:11:00,2017-10-20 10:11:00,SP,5
ord_000298,cust_01726,delivered,2018-02-25 01:02:00,2018-03-06 01:02:00,2018-03-09 01:02:00,RS,4
ord_000299,cust_03321,delivered,2018-08-01 15:56:00,2018-08-19 15:56:00,2018-08-20 15:56:00,RS,5
ord_000300,cust_04184,unavailable,2017-12-17 21:38:00,,2018-01-08 21:38:00,SP,
ord_000301,cust_05606,delivered,2017-06-03 15:11:00,2017-06-11 15:11:00,2017-06-16 15:11:00,RJ,5
ord_000302,cust_05558,delivered,2018-06-19 12:55:00,2018-07-03 12:55:00,2018-07-05 12:55:00,PR,5
ord_000303,cust_00686,delivered,2018-07-11 12:12:00,2018-07-26 12:12:00,2018-07-31 12:12:00,SP,4
ord_000304,cust_02967,delivered,2018-03-13 15:16:00,2018-03-20 15:16:00,2018-03-18 15:16:00,SP,4
ord_000305,cust_03952,delivered,2018-07-27 14:16:00,2018-08-07 14:16:00,2018-08-01 14:16:00,SP,4
ord_000306,cust_03658,delivered,2017-06-15 08:32:00,2017-06-18 08:32:00,2017-06-20 08:32:00,DF,5
ord_000307,cust_01190,delivered,2018-03-22 08:16:00,2018-03-28 08:16:00,2018-04-02 08:16:00,MG,3
ord_000308,cust_04049,delivered,2017-07-26 19:59:00,2017-08-05 19:59:00,2017-08-10 19:59:00,RJ,5
ord_000309,cust_00711,delivered,2018-02-14 12:25:00,2018-02-24 12:25:00,2018-02-19 12:25:00,AM,3
ord_000310,cust_02846,delivered,2017-10-11 10:12:00,2017-10-31 10:12:00,2017-11-05 10:12:00,RN,5
ord_000311,cust_04204,delivered,2018-07-05 18:36:00,2018-07-09 18:36:00,2018-07-10 18:36:00,PB,5
ord_000312,cust_04807,delivered,2018-05-09 08:04:00,2018-05-18 08:04:00,2018-05-20 08:04:00,PE,1
ord_000313,cust_02157,delivered,2017-04-06 12:47:00,2017-04-18 12:47:00,2017-04-21 12:47:00,SP,5
ord_000314,cust_05596,delivered,2017-07-14 13:12:00,2017-08-02 13:12:00,2017-08-03 13:12:00,MT,3
ord_000315,cust_00642,delivered,2018-05-20 15:48:00,2018-05-24 15:48:00,2018-05-25 15:48:00,PR,5
ord_000316,cust_02250,canceled,2018-06-08 11:14:00,,2018-07-01 11:14:00,MG,
ord_000317,cust_05622,delivered,2018-04-14 22:44:00,2018-05-01 22:44:00,2018-05-06 22:44:00,BA,4
ord_000318,cust_04493,delivered,2017-10-03 13:39:00,2017-10-15 13:39:00,2017-10-14 13:39:00,SP,2
ord_000319,cust_01074,delivered,2017-08-23 18:46:00,2017-08-30 18:46:00,2017-08-29 18:46:00,PI,5
ord_000320,cust_05166,delivered,2017-11-20 18:19:00,2017-12-04 18:19:00,2017-12-09 18:19:00,MG,5
ord_000321,cust_03685,delivered,2017-09-24 12:35:00,2017-10-06 12:35:00,2017-10-06 12:35:00,BA,4
ord_000322,cust_04717,delivered,2018-07-06 09:49:00,2018-07-14 09:49:00,2018-07-11 09:49:00,PR,4
ord_000323,cust_01186,delivered,2017-12-12 12:39:00,2017-12-24 12:39:00,2017-12-28 12:39:00,PE,5
ord_000324,cust_04959,delivered,2017-10-05 20:49:00,2017-10-15 20:49:00,2017-10-11 20:49:00,PR,1
ord_000325,cust_01922,delivered,2017-03-23 10:25:00,2017-04-04 10:25:00,2017-04-02 10:25:00,PR,2
ord_000326,cust_01272,delivered,2018-02-04 11:15:00,2018-02-19 11:15:00,2018-02-22 11:15:00,SP,5
ord_000327,cust_02664,delivered,2018-04-24 22:34:00,2018-05-13 22:34:00,2018-05-16 22:34:00,PE,4
ord_000328,cust_04420,delivered,2017-04-02 13:23:00,2017-04-07 13:23:00,2017-04-12 13:23:00,SP,1
ord_000329,cust_04029,delivered,2018-05-04 11:49:00,2018-05-26 11:49:00,2018-05-28 11:49:00,PB,5
ord_000330,cust_01807,delivered,2018-03-09 15:33:00,2018-03-12 15:33:00,2018-03-14 15:33:00,SP,4
ord_000331,cust_01540,delivered,2017-07-06 09:07:00,2017-07-17 09:07:00,2017-07-18 09:07:00,ES,5
ord_000332,cust_00181,delivered,2017-04-15 11:08:00,2017-04-29 11:08:00,2017-05-01 11:08:00,SP,5
ord_000333,cust_04082,delivered,2018-04-20 16:02:00,2018-05-10 16:02:00,2018-05-15 16:02:00,AM,4
ord_000334,cust_03125,delivered,2017-05-05 22:45:00,2017-05-13 22:45:00,2017-05-11 22:45:00,GO,4
ord_000335,cust_01707,canceled,2017-11-16 21:10:00,,2017-11-29 21:10:00,MG,
ord_000336,cust_05461,delivered,2017-04-26 10:27:00,2017-05-06 10:27:00,2017-05-07 10:27:00,SP,5
ord_000337,cust_05639,delivered,2018-01-16 17:15:00,2018-01-25 17:15:00,2018-01-21 17:15:00,RS,2
ord_000338,cust_04393,delivered,2017-05-09 13:20:00,2017-05-18 13:20:00,2017-05-14 13:20:00,DF,3
ord_000339,cust_05934,delivered,2017-02-10 13:28:00,2017-02-26 13:28:00,2017-02-24 13:28:00,SP,2
ord_000340,cust_04904,delivered,2018-07-22 09:33:00,2018-08-04 09:33:00,2018-08-05 09:33:00,MA,5
ord_000341,cust_05076,delivered,2017-09-02 11:04:00,2017-09-10 11:04:00,2017-09-09 11:04:00,PE,2
ord_000342,cust_03357,delivered,2017-04-24 08:42:00,2017-05-10 08:42:00,2017-05-13 08:42:00,RS,5
ord_000343,cust_03183,delivered,2018-06-23 15:37:00,2018-07-06 15:37:00,2018-07-02 15:37:00,PR,4
ord_000344,cust_03834,delivered,2017-03-04 12:47:00,2017-03-20 12:47:00,2017-03-20 12:47:00,DF,4
ord_000345,cust_04255,delivered,2017-08-25 14:12:00,2017-09-09 14:12:00,2017-09-05 14:12:00,SP,4
ord_000346,cust_02932,delivered,2018-03-14 20:10:00,2018-03-21 20:10:00,2018-03-19 20:10:00,PR,3
ord_000347,cust_02581,delivered,2017-11-29 19:26:00,2017-12-08 19:26:00,2017-12-04 19:26:00,MG,3
ord_000348,cust_06099,unavailable,2018-04-09 13:25:00,,2018-04-28 13:25:00,SP,
ord_000349,cust_01817,delivered,2017-11-19 01:52:00,2017-12-04 01:52:00,2017-12-01 01:52:00,SP,3
ord_000350,cust_01278,delivered,2018-01-11 20:15:00,2018-01-26 20:15:00,2018-01-30 20:15:00,SP,5
ord_000351,cust_03999,delivered,2018-08-14 18:06:00,2018-08-25 18:06:00,2018-08-19 18:06:00,GO,5
ord_000352,cust_00987,canceled,2017-08-21 17:54:00,,2017-09-12 17:54:00,PE,
ord_000353,cust_02677,delivered,2017-08-15 09:43:00,2017-08-27 09:43:00,2017-08-25 09:43:00,MG,3
ord_000354,cust_06105,delivered,2018-02-13 10:25:00,2018-03-03 10:25:00,2018-03-06 10:25:00,SP,4
ord_000355,cust_02181,delivered,2017-11-28 16:36:00,2017-12-07 16:36:00,2017-12-06 16:36:00,BA,2
ord_000356,cust_02864,delivered,2018-03-29 15:28:00,2018-04-12 15:28:00,2018-04-14 15:28:00,RS,4
ord_000357,cust_05087,delivered,2017-10-22 00:44:00,2017-11-01 00:44:00,2017-10-30 00:44:00,MT,3
ord_000358,cust_02118,delivered,2017-05-25 16:42:00,2017-06-04 16:42:00,2017-05-30 16:42:00,MG,2
ord_000359,cust_03808,delivered,2017-01-09 07:42:00,2017-01-26 07:42:00,2017-01-21 07:42:00,PR,5
ord_000360,cust_04165,delivered,2017-04-12 20:31:00,2017-04-28 20:31:00,2017-05-01 20:31:00,PI,2
ord_000361,cust_04336,delivered,2018-05-17 12:10:00,2018-06-02 12:10:00,2018-06-02 12:10:00,SP,5
ord_000362,cust_03171,delivered,2017-01-31 21:17:00,2017-02-18 21:17:00,2017-02-17 21:17:00,CE,4
ord_000363,cust_01863,delivered,2018-08-10 09:19:00,2018-08-22 09:19:00,2018-08-19 09:19:00,RJ,2
ord_000364,cust_01131,delivered,2018-06-21 20:27:00,2018-07-06 20:27:00,2018-07-09 20:27:00,SP,5
ord_000365,cust_05893,delivered,2017-11-22 19:09:00,2017-12-02 19:09:00,2017-12-01 19:09:00,SP,5
ord_000366,cust_05054,delivered,2018-08-04 15:38:00,2018-08-17 15:38:00,2018-08-17 15:38:00,SP,5
ord_000367,cust_01507,unavailable,2018-05-19 13:10:00,,2018-05-29 13:10:00,ES,
ord_000368,cust_03748,delivered,2018-03-14 12:02:00,2018-03-25 12:02:00,2018-03-19 12:02:00,CE,3
ord_000369,cust_05768,delivered,2018-06-18 08:29:00,2018-06-30 08:29:00,2018-07-02 08:29:00,DF,5
ord_000370,cust_05166,delivered,2017-07-14 11:25:00,2017-07-28 11:25:00,2017-07-29 11:25:00,RN,5
ord_000371,cust_01165,delivered,2018-04-08 08:32:00,2018-04-15 08:32:00,2018-04-13 08:32:00,RJ,5
ord_000372,cust_01654,delivered,2017-04-03 10:44:00,2017-04-25 10:44:00,2017-04-28 10:44:00,CE,4
ord_000373,cust_04291,delivered,2018-06-08 15:10:00,2018-06-14 15:10:00,2018-06-13 15:10:00,SC,1
ord_000374,cust_05833,delivered,2017-11-12 11:49:00,2017-11-17 11:49:00,2017-11-20 11:49:00,SP,4
ord_000375,cust_03757,delivered,2018-05-26 14:00:00,2018-06-12 14:00:00,2018-06-14 14:00:00,MG,5
ord_000376,cust_02004,delivered,2017-10-12 15:35:00,2017-10-27 15:35:00,2017-10-30 15:35:00,CE,5
ord_000377,cust_04942,delivered,2017-03-31 06:26:00,2017-04-15 06:26:00,2017-04-16 06:26:00,SP,3
ord_000378,cust_03730,delivered,2018-01-04 21:05:00,2018-01-19 21:05:00,2018-01-18 21:05:00,BA,2
ord_000379,cust_03389,delivered,2017-08-03 15:06:00,2017-08-14 15:06:00,2017-08-11 15:06:00,MG,3
ord_000380,cust_05176,delivered,2017-07-04 20:14:00,2017-07-11 20:14:00,2017-07-16 20:14:00,MG,4
ord_000381,cust_05040,delivered,2018-02-28 06:22:00,2018-03-17 06:22:00,2018-03-12 06:22:00,RR,3
ord_000382,cust_02653,delivered,2017-04-27 16:21:00,2017-05-05 16:21:00,2017-05-10 16:21:00,BA,3
ord_000383,cust_03773,delivered,2018-07-04 20:29:00,2018-07-20 20:29:00,2018-07-14 20:29:00,CE,3
ord_000384,cust_00153,canceled,2017-12-06 18:56:00,,2017-12-20 18:56:00,SP,
ord_000385,cust_01359,delivered,2018-02-03 09:07:00,2018-02-14 09:07:00,2018-02-08 09:07:00,MG,2
ord_000386,cust_04301,delivered,2017-04-25 12:02:00,2017-05-02 12:02:00,2017-04-30 12:02:00,SP,2
ord_000387,cust_03960,delivered,2018-06-21 11:20:00,2018-07-01 11:20:00,2018-06-26 11:20:00,SC,1
ord_000388,cust_05398,unavailable,2017-01-24 14:19:00,,2017-02-09 14:19:00,BA,
ord_000389,cust_00963,delivered,2017-06-11 11:00:00,2017-06-25 11:00:00,2017-06-29 11:00:00,SP,5
ord_000390,cust_02320,delivered,2017-06-25 07:39:00,2017-07-04 07:39:00,2017-07-09 07:39:00,MG,2
ord_000391,cust_03493,delivered,2018-08-30 15:44:00,2018-09-06 15:44:00,2018-09-07 15:44:00,RJ,2
ord_000392,cust_06191,delivered,2018-08-05 08:52:00,2018-08-18 08:52:00,2018-08-22 08:52:00,BA,4
ord_000393,cust_01833,delivered,2017-09-22 20:25:00,2017-10-05 20:25:00,2017-10-05 20:25:00,SP,5
ord_000394,cust_04951,canceled,2018-06-05 08:52:00,,2018-06-17 08:52:00,MG,
ord_000395,cust_03144,delivered,2017-08-02 18:37:00,2017-08-11 18:37:00,2017-08-07 18:37:00,SP,3
ord_000396,cust_03792,delivered,2017-04-10 18:11:00,2017-04-19 18:11:00,2017-04-15 18:11:00,SP,4
ord_000397,cust_00741,delivered,2017-05-23 20:57:00,2017-06-05 20:57:00,2017-05-29 20:57:00,SP,3
ord_000398,cust_01602,delivered,2017-11-21 11:50:00,2017-11-25 11:50:00,2017-11-26 11:50:00,SP,5
ord_000399,cust_04181,delivered,2017-05-11 19:03:00,2017-05-15 19:03:00,2017-05-20 19:03:00,RJ,2
ord_000400,cust_03536,delivered,2018-02-08 15:45:00,2018-02-16 15:45:00,2018-02-13 15:45:00,SC,3
ord_000401,cust_03417,canceled,2017-05-09 09:04:00,,2017-06-03 09:04:00,SP,
ord_000402,cust_03406,delivered,2018-03-12 15:29:00,2018-03-22 15:29:00,2018-03-20 15:29:00,PE,4
ord_000403,cust_05833,delivered,2018-02-25 21:36:00,2018-03-10 21:36:00,2018-03-06 21:36:00,MG,4
ord_000404,cust_04312,delivered,2017-10-14 13:05:00,2017-11-02 13:05:00,2017-11-04 13:05:00,SE,5
ord_000405,cust_04748,delivered,2017-02-24 20:34:00,2017-03-12 20:34:00,2017-03-09 20:34:00,SP,4
ord_000406,cust_02133,delivered,2018-04-30 14:36:00,2018-05-11 14:36:00,2018-05-05 14:36:00,SP,2
ord_000407,cust_02104,canceled,2017-04-25 15:58:00,,2017-05-19 15:58:00,SP,
ord_000408,cust_01481,delivered,2017-02-03 11:05:00,2017-02-14 11:05:00,2017-02-08 11:05:00,DF,2
ord_000409,cust_03605,delivered,2017-06-21 10:46:00,2017-06-27 10:46:00,2017-06-28 10:46:00,SC,5
ord_000410,cust_03111,delivered,2018-02-04 13:09:00,2018-02-15 13:09:00,2018-02-16 13:09:00,PR,5
ord_000411,cust_02233,delivered,2017-10-01 18:16:00,2017-10-11 18:16:00,2017-10-06 18:16:00,SP,3
ord_000412,cust_05551,delivered,2017-07-04 11:00:00,2017-07-17 11:00:00,2017-07-22 11:00:00,PR,5
ord_000413,cust_02063,delivered,2017-01-25 15:03:00,2017-02-01 15:03:00,2017-01-30 15:03:00,SP,1
ord_000414,cust_04953,delivered,2018-08-03 18:11:00,2018-08-17 18:11:00,2018-08-18 18:11:00,SP,5
ord_000415,cust_03497,delivered,2017-11-28 10:49:00,2017-12-17 10:49:00,2017-12-16 10:49:00,PR,1
ord_000416,cust_01643,delivered,2017-07-02 15:06:00,2017-07-13 15:06:00,2017-07-15 15:06:00,RS,2
ord_000417,cust_05960,delivered,2018-04-02 01:31:00,2018-04-16 01:31:00,2018-04-21 01:31:00,SP,5
ord_000418,cust_04019,delivered,2018-02-18 19:49:00,2018-03-05 19:49:00,2018-03-07 19:49:00,MG,5
ord_000419,cust_02940,delivered,2017-11-07 12:40:00,2017-11-16 12:40:00,2017-11-16 12:40:00,SP,5
ord_000420,cust_05306,delivered,2018-07-22 04:24:00,2018-08-04 04:24:00,2018-08-03 04:24:00,SP,2
ord_000421,cust_05896,delivered,2017-09-02 13:04:00,2017-09-26 13:04:00,2017-09-23 13:04:00,AC,3
ord_000422,cust_05554,delivered,2018-07-04 09:37:00,2018-07-16 09:37:00,2018-07-10 09:37:00,PE,4
ord_000423,cust_01069,delivered,2017-02-21 20:52:00,2017-03-01 20:52:00,2017-03-04 20:52:00,SP,4
ord_000424,cust_02763,canceled,2018-02-16 11:43:00,,2018-03-04 11:43:00,DF,
ord_000425,cust_04533,delivered,2017-09-07 21:02:00,2017-09-19 21:02:00,2017-09-14 21:02:00,SP,2
ord_000426,cust_00730,delivered,2018-08-31 20:26:00,2018-09-14 20:26:00,2018-09-12 20:26:00,SC,3
ord_000427,cust_01429,delivered,2017-02-08 15:45:00,2017-02-27 15:45:00,2017-02-22 15:45:00,RS,5
ord_000428,cust_04421,delivered,2018-04-21 17:42:00,2018-05-07 17:42:00,2018-05-11 17:42:00,MG,4
ord_000429,cust_03560,delivered,2018-04-10 05:47:00,2018-05-02 05:47:00,2018-05-05 05:47:00,SP,5
ord_000430,cust_02668,delivered,2017-04-23 11:06:00,2017-05-01 11:06:00,2017-05-03 11:06:00,SP,3
ord_000431,cust_04992,delivered,2018-02-01 12:29:00,2018-02-17 12:29:00,2018-02-18 12:29:00,RJ,3
ord_000432,cust_03813,delivered,2017-06-25 17:14:00,2017-07-07 17:14:00,2017-06-30 17:14:00,RJ,3
ord_000433,cust_01773,delivered,2018-04-19 11:46:00,2018-05-11 11:46:00,2018-05-13 11:46:00,RS,5
ord_000434,cust_00041,delivered,2017-02-15 05:30:00,2017-02-22 05:30:00,2017-02-21 05:30:00,RJ,3
ord_000435,cust_01970,delivered,2017-01-13 16:26:00,2017-01-20 16:26:00,2017-01-21 16:26:00,SP,3
ord_000436,cust_03762,delivered,2018-08-21 01:29:00,2018-08-30 01:29:00,2018-08-26 01:29:00,PE,5
ord_000437,cust_00579,delivered,2017-12-07 14:18:00,2017-12-10 14:18:00,2017-12-12 14:18:00,RJ,5
ord_000438,cust_00449,delivered,2018-01-08 20:07:00,2018-01-17 20:07:00,2018-01-22 20:07:00,MG,4
ord_000439,cust_02743,delivered,2017-04-27 15:47:00,2017-05-05 15:47:00,2017-05-02 15:47:00,SP,2
ord_000440,cust_05572,delivered,2017-02-25 07:22:00,2017-03-09 07:22:00,2017-03-02 07:22:00,RJ,4
ord_000441,cust_05515,delivered,2017-03-09 09:56:00,2017-03-22 09:56:00,2017-03-25 09:56:00,MS,5
ord_000442,cust_01673,canceled,2017-01-24 11:43:00,,2017-02-14 11:43:00,MG,
ord_000443,cust_00180,delivered,2017-08-26 19:33:00,2017-09-16 19:33:00,2017-09-16 19:33:00,PE,5
ord_000444,cust_04493,canceled,2017-11-08 14:57:00,,2017-11-26 14:57:00,RJ,
ord_000445,cust_01215,delivered,2018-04-12 22:39:00,2018-04-28 22:39:00,2018-04-29 22:39:00,RJ,5
ord_000446,cust_01320,delivered,2017-02-12 23:36:00,2017-02-21 23:36:00,2017-02-24 23:36:00,SP,5
ord_000447,cust_01331,delivered,2017-05-05 21:25:00,2017-05-12 21:25:00,2017-05-10 21:25:00,MG,5
ord_000448,cust_05463,delivered,2018-08-02 16:59:00,2018-08-16 16:59:00,2018-08-10 16:59:00,SP,4
ord_000449,cust_01805,delivered,2017-04-05 11:38:00,2017-04-10 11:38:00,2017-04-12 11:38:00,RJ,5
ord_000450,cust_03231,delivered,2017-11-22 15:32:00,2017-12-13 15:32:00,2017-12-13 15:32:00,SP,1
ord_000451,cust_02825,delivered,2018-04-02 20:05:00,2018-04-19 20:05:00,2018-04-13 20:05:00,RJ,1
ord_000452,cust_04838,delivered,2017-04-01 00:40:00,2017-04-10 00:40:00,2017-04-07 00:40:00,BA,4
ord_000453,cust_02371,delivered,2017-02-13 18:19:00,2017-02-16 18:19:00,2017-02-18 18:19:00,MG,3
ord_000454,cust_05455,processing,2018-03-04 09:58:00,,2018-03-17 09:58:00,CE,
ord_000455,cust_02112,delivered,2018-05-03 22:52:00,2018-05-21 22:52:00,2018-05-17 22:52:00,RS,4
ord_000456,cust_02927,delivered,2017-10-07 12:40:00,2017-10-18 12:40:00,2017-10-19 12:40:00,SP,5
ord_000457,cust_00774,delivered,2017-06-21 14:55:00,2017-07-09 14:55:00,2017-07-02 14:55:00,RS,4
ord_000458,cust_00105,delivered,2017-10-16 12:31:00,2017-10-20 12:31:00,2017-10-23 12:31:00,SP,5
ord_000459,cust_04306,delivered,2018-07-19 16:51:00,2018-07-28 16:51:00,2018-08-01 16:51:00,ES,3
ord_000460,cust_03620,delivered,2018-06-20 17:21:00,2018-07-02 17:21:00,2018-06-26 17:21:00,CE,4
ord_000461,cust_00915,unavailable,2018-05-11 17:02:00,,2018-05-22 17:02:00,SP,
ord_000462,cust_00790,delivered,2017-07-30 14:12:00,2017-08-11 14:12:00,2017-08-15 14:12:00,DF,5
ord_000463,cust_05968,delivered,2018-06-02 14:06:00,2018-06-11 14:06:00,2018-06-08 14:06:00,RS,3
ord_000464,cust_05942,delivered,2017-08-08 21:54:00,2017-08-23 21:54:00,2017-08-19 21:54:00,SP,5
ord_000465,cust_03474,delivered,2017-08-22 12:48:00,2017-08-28 12:48:00,2017-09-01 12:48:00,SP,5
ord_000466,cust_00673,delivered,2017-04-29 12:29:00,2017-05-10 12:29:00,2017-05-04 12:29:00,SP,2
ord_000467,cust_00570,delivered,2018-05-03 21:23:00,2018-05-15 21:23:00,2018-05-13 21:23:00,CE,3
ord_000468,cust_05693,unavailable,2017-04-15 17:57:00,,2017-05-01 17:57:00,RS,
ord_000469,cust_03479,processing,2017-10-13 17:49:00,,2017-11-04 17:49:00,SC,
ord_000470,cust_04189,delivered,2018-04-11 08:16:00,2018-04-25 08:16:00,2018-04-28 08:16:00,SP,3
ord_000471,cust_04952,delivered,2017-06-06 11:39:00,2017-06-21 11:39:00,2017-06-14 11:39:00,PR,3
ord_000472,cust_04443,delivered,2018-07-08 14:48:00,2018-07-14 14:48:00,2018-07-18 14:48:00,RJ,5
ord_000473,cust_02482,delivered,2017-06-18 13:08:00,2017-06-22 13:08:00,2017-06-23 13:08:00,CE,5
ord_000474,cust_01280,delivered,2018-02-05 10:37:00,2018-02-23 10:37:00,2018-02-23 10:37:00,MG,5
